city_a,city_b,country_a,country_b,iana_a,iana_b,overlap_jan_minutes,overlap_jul_minutes
Hefei,Wuhan,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Hefei,Xiamen,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Hefei,Xian,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Hefei,Yangon,China,Myanmar,Asia/Shanghai,Asia/Yangon,390,390
Hefei,Yuzhno-Sakhalinsk,China,Russia,Asia/Shanghai,Asia/Sakhalin,300,300
Hefei,Zagreb,China,Croatia,Asia/Shanghai,Europe/Zagreb,60,120
Hefei,Zhengzhou,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Hefei,Zurich,China,Switzerland,Asia/Shanghai,Europe/Zurich,60,120
Helsinki,Ho Chi Minh City,Finland,Vietnam,Europe/Helsinki,Asia/Ho_Chi_Minh,180,240
Helsinki,Hong Kong,Finland,China,Europe/Helsinki,Asia/Hong_Kong,120,180
Helsinki,Honolulu,Finland,US,Europe/Helsinki,Pacific/Honolulu,0,0
Helsinki,Houston,Finland,US,Europe/Helsinki,America/Chicago,0,0
Helsinki,Hyderabad,Finland,India,Europe/Helsinki,Asia/Kolkata,270,330
Helsinki,Islamabad,Finland,Pakistan,Europe/Helsinki,Asia/Karachi,300,360
Helsinki,Istanbul,Finland,Turkey,Europe/Helsinki,Europe/Istanbul,420,480
Helsinki,Jakarta,Finland,Indonesia,Europe/Helsinki,Asia/Jakarta,180,240
Helsinki,Jeddah,Finland,Saudi Arabia,Europe/Helsinki,Asia/Riyadh,420,480
Helsinki,Jinan,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Johannesburg,Finland,South Africa,Europe/Helsinki,Africa/Johannesburg,480,420
Helsinki,Kabul,Finland,Afghanistan,Europe/Helsinki,Asia/Kabul,330,390
Helsinki,Kampala,Finland,Uganda,Europe/Helsinki,Africa/Kampala,420,480
Helsinki,Karachi,Finland,Pakistan,Europe/Helsinki,Asia/Karachi,300,360
Helsinki,Kathmandu,Finland,Nepal,Europe/Helsinki,Asia/Kathmandu,255,315
Helsinki,Katowice,Finland,Poland,Europe/Helsinki,Europe/Warsaw,420,420
Helsinki,Kolkata,Finland,India,Europe/Helsinki,Asia/Kolkata,270,330
Helsinki,Krakow,Finland,Poland,Europe/Helsinki,Europe/Warsaw,420,420
Helsinki,Kuala Lumpur,Finland,Malaysia,Europe/Helsinki,Asia/Kuala_Lumpur,120,180
Helsinki,Kunming,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Kuwait City,Finland,Kuwait,Europe/Helsinki,Asia/Kuwait,420,480
Helsinki,Kyiv,Finland,Ukraine,Europe/Helsinki,Europe/Kyiv,480,480
Helsinki,Kyoto,Finland,Japan,Europe/Helsinki,Asia/Tokyo,60,120
Helsinki,Labuan,Finland,Malaysia,Europe/Helsinki,Asia/Kuching,120,180
Helsinki,Lagos,Finland,Nigeria,Europe/Helsinki,Africa/Lagos,420,360
Helsinki,Lahore,Finland,Pakistan,Europe/Helsinki,Asia/Karachi,300,360
Helsinki,Lima,Finland,Peru,Europe/Helsinki,America/Lima,60,0
Helsinki,Lisbon,Finland,Portugal,Europe/Helsinki,Europe/Lisbon,360,360
Helsinki,Ljubljana,Finland,Slovenia,Europe/Helsinki,Europe/Ljubljana,420,420
Helsinki,London,Finland,UK,Europe/Helsinki,Europe/London,360,360
Helsinki,Los Angeles,Finland,US,Europe/Helsinki,America/Los_Angeles,0,0
Helsinki,Luxembourg,Finland,Luxembourg,Europe/Helsinki,Europe/Luxembourg,420,420
Helsinki,Lviv,Finland,Ukraine,Europe/Helsinki,Europe/Kyiv,480,480
Helsinki,Lyon,Finland,France,Europe/Helsinki,Europe/Paris,420,420
Helsinki,Macau,Finland,China,Europe/Helsinki,Asia/Macau,120,180
Helsinki,Madrid,Finland,Spain,Europe/Helsinki,Europe/Madrid,420,420
Helsinki,Managua,Finland,Nicaragua,Europe/Helsinki,America/Managua,0,0
Helsinki,Manama,Finland,Bahrain,Europe/Helsinki,Asia/Bahrain,420,480
Helsinki,Manchester,Finland,UK,Europe/Helsinki,Europe/London,360,360
Helsinki,Manila,Finland,Philippines,Europe/Helsinki,Asia/Manila,120,180
Helsinki,Marseille,Finland,France,Europe/Helsinki,Europe/Paris,420,420
Helsinki,Mecca,Finland,Saudi Arabia,Europe/Helsinki,Asia/Riyadh,420,480
Helsinki,Medellin,Finland,Colombia,Europe/Helsinki,America/Bogota,60,0
Helsinki,Medina,Finland,Saudi Arabia,Europe/Helsinki,Asia/Riyadh,420,480
Helsinki,Melbourne,Finland,Australia,Europe/Helsinki,Australia/Melbourne,0,60
Helsinki,Mexico City,Finland,Mexico,Europe/Helsinki,America/Mexico_City,0,0
Helsinki,Miami,Finland,US,Europe/Helsinki,America/New_York,60,60
Helsinki,Milan,Finland,Italy,Europe/Helsinki,Europe/Rome,420,420
Helsinki,Minneapolis,Finland,US,Europe/Helsinki,America/Chicago,0,0
Helsinki,Monterrey,Finland,Mexico,Europe/Helsinki,America/Monterrey,0,0
Helsinki,Montevideo,Finland,Uruguay,Europe/Helsinki,America/Montevideo,180,120
Helsinki,Montreal,Finland,Canada,Europe/Helsinki,America/Toronto,60,60
Helsinki,Mumbai,Finland,India,Europe/Helsinki,Asia/Kolkata,270,330
Helsinki,Munich,Finland,Germany,Europe/Helsinki,Europe/Berlin,420,420
Helsinki,Muscat,Finland,Oman,Europe/Helsinki,Asia/Muscat,360,420
Helsinki,Nairobi,Finland,Kenya,Europe/Helsinki,Africa/Nairobi,420,480
Helsinki,Nanchang,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Nanjing,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Nashville,Finland,US,Europe/Helsinki,America/Chicago,0,0
Helsinki,New Delhi,Finland,India,Europe/Helsinki,Asia/Kolkata,270,330
Helsinki,New York,Finland,US,Europe/Helsinki,America/New_York,60,60
Helsinki,Nicosia,Finland,Cyprus,Europe/Helsinki,Asia/Nicosia,480,480
Helsinki,Ningbo,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Orlando,Finland,US,Europe/Helsinki,America/New_York,60,60
Helsinki,Osaka,Finland,Japan,Europe/Helsinki,Asia/Tokyo,60,120
Helsinki,Oslo,Finland,Norway,Europe/Helsinki,Europe/Oslo,420,420
Helsinki,Panama City,Finland,Panama,Europe/Helsinki,America/Panama,60,0
Helsinki,Paris,Finland,France,Europe/Helsinki,Europe/Paris,420,420
Helsinki,Penang,Finland,Malaysia,Europe/Helsinki,Asia/Kuala_Lumpur,120,180
Helsinki,Perth,Finland,Australia,Europe/Helsinki,Australia/Perth,120,180
Helsinki,Philadelphia,Finland,US,Europe/Helsinki,America/New_York,60,60
Helsinki,Phnom Penh,Finland,Cambodia,Europe/Helsinki,Asia/Phnom_Penh,180,240
Helsinki,Phoenix,Finland,US,Europe/Helsinki,America/Phoenix,0,0
Helsinki,Pittsburgh,Finland,US,Europe/Helsinki,America/New_York,60,60
Helsinki,Ponta Delgada,Finland,Portugal (Azores),Europe/Helsinki,Atlantic/Azores,300,300
Helsinki,Port Louis,Finland,Mauritius,Europe/Helsinki,Indian/Mauritius,360,420
Helsinki,Porto,Finland,Portugal,Europe/Helsinki,Europe/Lisbon,360,360
Helsinki,Poznan,Finland,Poland,Europe/Helsinki,Europe/Warsaw,420,420
Helsinki,Prague,Finland,Czechia,Europe/Helsinki,Europe/Prague,420,420
Helsinki,Praia,Finland,Cape Verde,Europe/Helsinki,Atlantic/Cape_Verde,300,240
Helsinki,Pune,Finland,India,Europe/Helsinki,Asia/Kolkata,270,330
Helsinki,Qingdao,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Quito,Finland,Ecuador,Europe/Helsinki,America/Guayaquil,60,0
Helsinki,Riga,Finland,Latvia,Europe/Helsinki,Europe/Riga,480,480
Helsinki,Rio de Janeiro,Finland,Brazil,Europe/Helsinki,America/Sao_Paulo,180,120
Helsinki,Riyadh,Finland,Saudi Arabia,Europe/Helsinki,Asia/Riyadh,420,480
Helsinki,Rome,Finland,Italy,Europe/Helsinki,Europe/Rome,420,420
Helsinki,Rotterdam,Finland,Netherlands,Europe/Helsinki,Europe/Amsterdam,420,420
Helsinki,San Diego,Finland,US,Europe/Helsinki,America/Los_Angeles,0,0
Helsinki,San Francisco,Finland,US,Europe/Helsinki,America/Los_Angeles,0,0
Helsinki,San Jose (CA),Finland,US,Europe/Helsinki,America/Los_Angeles,0,0
Helsinki,San José (Costa Rica),Finland,Costa Rica,Europe/Helsinki,America/Costa_Rica,0,0
Helsinki,San Salvador,Finland,El Salvador,Europe/Helsinki,America/El_Salvador,0,0
Helsinki,Santiago,Finland,Chile,Europe/Helsinki,America/Santiago,180,60
Helsinki,Santo Domingo,Finland,Dominican Republic,Europe/Helsinki,America/Santo_Domingo,120,60
Helsinki,Sao Paulo,Finland,Brazil,Europe/Helsinki,America/Sao_Paulo,180,120
Helsinki,Seattle,Finland,US,Europe/Helsinki,America/Los_Angeles,0,0
Helsinki,Seoul,Finland,South Korea,Europe/Helsinki,Asia/Seoul,60,120
Helsinki,Shanghai,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Shenyang,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Shenzhen,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Singapore,Finland,Singapore,Europe/Helsinki,Asia/Singapore,120,180
Helsinki,Sofia,Finland,Bulgaria,Europe/Helsinki,Europe/Sofia,480,480
Helsinki,St Louis,Finland,US,Europe/Helsinki,America/Chicago,0,0
Helsinki,St. John's,Finland,Canada,Europe/Helsinki,America/St_Johns,150,150
Helsinki,Stockholm,Finland,Sweden,Europe/Helsinki,Europe/Stockholm,420,420
Helsinki,Stuttgart,Finland,Germany,Europe/Helsinki,Europe/Berlin,420,420
Helsinki,Surabaya,Finland,Indonesia,Europe/Helsinki,Asia/Jakarta,180,240
Helsinki,Suva,Finland,Fiji,Europe/Helsinki,Pacific/Fiji,0,0
Helsinki,Suzhou,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Sydney,Finland,Australia,Europe/Helsinki,Australia/Sydney,0,60
Helsinki,Taipei,Finland,Taiwan,Europe/Helsinki,Asia/Taipei,120,180
Helsinki,Taiyuan,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Tampa,Finland,US,Europe/Helsinki,America/New_York,60,60
Helsinki,Tbilisi,Finland,Georgia,Europe/Helsinki,Asia/Tbilisi,360,420
Helsinki,Tegucigalpa,Finland,Honduras,Europe/Helsinki,America/Tegucigalpa,0,0
Helsinki,Tehran,Finland,Iran,Europe/Helsinki,Asia/Tehran,390,450
Helsinki,Tel Aviv,Finland,Israel,Europe/Helsinki,Asia/Jerusalem,480,480
Helsinki,Tianjin,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Tirana,Finland,Albania,Europe/Helsinki,Europe/Tirane,420,420
Helsinki,Tokyo,Finland,Japan,Europe/Helsinki,Asia/Tokyo,60,120
Helsinki,Toronto,Finland,Canada,Europe/Helsinki,America/Toronto,60,60
Helsinki,Tunis,Finland,Tunisia,Europe/Helsinki,Africa/Tunis,420,360
Helsinki,Turin,Finland,Italy,Europe/Helsinki,Europe/Rome,420,420
Helsinki,Valencia,Finland,Spain,Europe/Helsinki,Europe/Madrid,420,420
Helsinki,Vancouver,Finland,Canada,Europe/Helsinki,America/Vancouver,0,0
Helsinki,Vienna,Finland,Austria,Europe/Helsinki,Europe/Vienna,420,420
Helsinki,Warsaw,Finland,Poland,Europe/Helsinki,Europe/Warsaw,420,420
Helsinki,Washington DC,Finland,US,Europe/Helsinki,America/New_York,60,60
Helsinki,Wellington,Finland,New Zealand,Europe/Helsinki,Pacific/Auckland,0,0
Helsinki,Wroclaw,Finland,Poland,Europe/Helsinki,Europe/Warsaw,420,420
Helsinki,Wuhan,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Xiamen,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Xian,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Yangon,Finland,Myanmar,Europe/Helsinki,Asia/Yangon,210,270
Helsinki,Yuzhno-Sakhalinsk,Finland,Russia,Europe/Helsinki,Asia/Sakhalin,0,0
Helsinki,Zagreb,Finland,Croatia,Europe/Helsinki,Europe/Zagreb,420,420
Helsinki,Zhengzhou,Finland,China,Europe/Helsinki,Asia/Shanghai,120,180
Helsinki,Zurich,Finland,Switzerland,Europe/Helsinki,Europe/Zurich,420,420
Ho Chi Minh City,Hong Kong,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Hong_Kong,420,420
Ho Chi Minh City,Honolulu,Vietnam,US,Asia/Ho_Chi_Minh,Pacific/Honolulu,60,60
Ho Chi Minh City,Houston,Vietnam,US,Asia/Ho_Chi_Minh,America/Chicago,0,0
Ho Chi Minh City,Hyderabad,Vietnam,India,Asia/Ho_Chi_Minh,Asia/Kolkata,390,390
Ho Chi Minh City,Islamabad,Vietnam,Pakistan,Asia/Ho_Chi_Minh,Asia/Karachi,360,360
Ho Chi Minh City,Istanbul,Vietnam,Turkey,Asia/Ho_Chi_Minh,Europe/Istanbul,240,240
Ho Chi Minh City,Jakarta,Vietnam,Indonesia,Asia/Ho_Chi_Minh,Asia/Jakarta,480,480
Ho Chi Minh City,Jeddah,Vietnam,Saudi Arabia,Asia/Ho_Chi_Minh,Asia/Riyadh,240,240
Ho Chi Minh City,Jinan,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Johannesburg,Vietnam,South Africa,Asia/Ho_Chi_Minh,Africa/Johannesburg,180,180
Ho Chi Minh City,Kabul,Vietnam,Afghanistan,Asia/Ho_Chi_Minh,Asia/Kabul,330,330
Ho Chi Minh City,Kampala,Vietnam,Uganda,Asia/Ho_Chi_Minh,Africa/Kampala,240,240
Ho Chi Minh City,Karachi,Vietnam,Pakistan,Asia/Ho_Chi_Minh,Asia/Karachi,360,360
Ho Chi Minh City,Kathmandu,Vietnam,Nepal,Asia/Ho_Chi_Minh,Asia/Kathmandu,405,405
Ho Chi Minh City,Katowice,Vietnam,Poland,Asia/Ho_Chi_Minh,Europe/Warsaw,120,180
Ho Chi Minh City,Kolkata,Vietnam,India,Asia/Ho_Chi_Minh,Asia/Kolkata,390,390
Ho Chi Minh City,Krakow,Vietnam,Poland,Asia/Ho_Chi_Minh,Europe/Warsaw,120,180
Ho Chi Minh City,Kuala Lumpur,Vietnam,Malaysia,Asia/Ho_Chi_Minh,Asia/Kuala_Lumpur,420,420
Ho Chi Minh City,Kunming,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Kuwait City,Vietnam,Kuwait,Asia/Ho_Chi_Minh,Asia/Kuwait,240,240
Ho Chi Minh City,Kyiv,Vietnam,Ukraine,Asia/Ho_Chi_Minh,Europe/Kyiv,180,240
Ho Chi Minh City,Kyoto,Vietnam,Japan,Asia/Ho_Chi_Minh,Asia/Tokyo,360,360
Ho Chi Minh City,Labuan,Vietnam,Malaysia,Asia/Ho_Chi_Minh,Asia/Kuching,420,420
Ho Chi Minh City,Lagos,Vietnam,Nigeria,Asia/Ho_Chi_Minh,Africa/Lagos,120,120
Ho Chi Minh City,Lahore,Vietnam,Pakistan,Asia/Ho_Chi_Minh,Asia/Karachi,360,360
Ho Chi Minh City,Lima,Vietnam,Peru,Asia/Ho_Chi_Minh,America/Lima,0,0
Ho Chi Minh City,Lisbon,Vietnam,Portugal,Asia/Ho_Chi_Minh,Europe/Lisbon,60,120
Ho Chi Minh City,Ljubljana,Vietnam,Slovenia,Asia/Ho_Chi_Minh,Europe/Ljubljana,120,180
Ho Chi Minh City,London,Vietnam,UK,Asia/Ho_Chi_Minh,Europe/London,60,120
Ho Chi Minh City,Los Angeles,Vietnam,US,Asia/Ho_Chi_Minh,America/Los_Angeles,0,0
Ho Chi Minh City,Luxembourg,Vietnam,Luxembourg,Asia/Ho_Chi_Minh,Europe/Luxembourg,120,180
Ho Chi Minh City,Lviv,Vietnam,Ukraine,Asia/Ho_Chi_Minh,Europe/Kyiv,180,240
Ho Chi Minh City,Lyon,Vietnam,France,Asia/Ho_Chi_Minh,Europe/Paris,120,180
Ho Chi Minh City,Macau,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Macau,420,420
Ho Chi Minh City,Madrid,Vietnam,Spain,Asia/Ho_Chi_Minh,Europe/Madrid,120,180
Ho Chi Minh City,Managua,Vietnam,Nicaragua,Asia/Ho_Chi_Minh,America/Managua,0,0
Ho Chi Minh City,Manama,Vietnam,Bahrain,Asia/Ho_Chi_Minh,Asia/Bahrain,240,240
Ho Chi Minh City,Manchester,Vietnam,UK,Asia/Ho_Chi_Minh,Europe/London,60,120
Ho Chi Minh City,Manila,Vietnam,Philippines,Asia/Ho_Chi_Minh,Asia/Manila,420,420
Ho Chi Minh City,Marseille,Vietnam,France,Asia/Ho_Chi_Minh,Europe/Paris,120,180
Ho Chi Minh City,Mecca,Vietnam,Saudi Arabia,Asia/Ho_Chi_Minh,Asia/Riyadh,240,240
Ho Chi Minh City,Medellin,Vietnam,Colombia,Asia/Ho_Chi_Minh,America/Bogota,0,0
Ho Chi Minh City,Medina,Vietnam,Saudi Arabia,Asia/Ho_Chi_Minh,Asia/Riyadh,240,240
Ho Chi Minh City,Melbourne,Vietnam,Australia,Asia/Ho_Chi_Minh,Australia/Melbourne,240,300
Ho Chi Minh City,Mexico City,Vietnam,Mexico,Asia/Ho_Chi_Minh,America/Mexico_City,0,0
Ho Chi Minh City,Miami,Vietnam,US,Asia/Ho_Chi_Minh,America/New_York,0,0
Ho Chi Minh City,Milan,Vietnam,Italy,Asia/Ho_Chi_Minh,Europe/Rome,120,180
Ho Chi Minh City,Minneapolis,Vietnam,US,Asia/Ho_Chi_Minh,America/Chicago,0,0
Ho Chi Minh City,Monterrey,Vietnam,Mexico,Asia/Ho_Chi_Minh,America/Monterrey,0,0
Ho Chi Minh City,Montevideo,Vietnam,Uruguay,Asia/Ho_Chi_Minh,America/Montevideo,0,0
Ho Chi Minh City,Montreal,Vietnam,Canada,Asia/Ho_Chi_Minh,America/Toronto,0,0
Ho Chi Minh City,Mumbai,Vietnam,India,Asia/Ho_Chi_Minh,Asia/Kolkata,390,390
Ho Chi Minh City,Munich,Vietnam,Germany,Asia/Ho_Chi_Minh,Europe/Berlin,120,180
Ho Chi Minh City,Muscat,Vietnam,Oman,Asia/Ho_Chi_Minh,Asia/Muscat,300,300
Ho Chi Minh City,Nairobi,Vietnam,Kenya,Asia/Ho_Chi_Minh,Africa/Nairobi,240,240
Ho Chi Minh City,Nanchang,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Nanjing,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Nashville,Vietnam,US,Asia/Ho_Chi_Minh,America/Chicago,0,0
Ho Chi Minh City,New Delhi,Vietnam,India,Asia/Ho_Chi_Minh,Asia/Kolkata,390,390
Ho Chi Minh City,New York,Vietnam,US,Asia/Ho_Chi_Minh,America/New_York,0,0
Ho Chi Minh City,Nicosia,Vietnam,Cyprus,Asia/Ho_Chi_Minh,Asia/Nicosia,180,240
Ho Chi Minh City,Ningbo,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Orlando,Vietnam,US,Asia/Ho_Chi_Minh,America/New_York,0,0
Ho Chi Minh City,Osaka,Vietnam,Japan,Asia/Ho_Chi_Minh,Asia/Tokyo,360,360
Ho Chi Minh City,Oslo,Vietnam,Norway,Asia/Ho_Chi_Minh,Europe/Oslo,120,180
Ho Chi Minh City,Panama City,Vietnam,Panama,Asia/Ho_Chi_Minh,America/Panama,0,0
Ho Chi Minh City,Paris,Vietnam,France,Asia/Ho_Chi_Minh,Europe/Paris,120,180
Ho Chi Minh City,Penang,Vietnam,Malaysia,Asia/Ho_Chi_Minh,Asia/Kuala_Lumpur,420,420
Ho Chi Minh City,Perth,Vietnam,Australia,Asia/Ho_Chi_Minh,Australia/Perth,420,420
Ho Chi Minh City,Philadelphia,Vietnam,US,Asia/Ho_Chi_Minh,America/New_York,0,0
Ho Chi Minh City,Phnom Penh,Vietnam,Cambodia,Asia/Ho_Chi_Minh,Asia/Phnom_Penh,480,480
Ho Chi Minh City,Phoenix,Vietnam,US,Asia/Ho_Chi_Minh,America/Phoenix,0,0
Ho Chi Minh City,Pittsburgh,Vietnam,US,Asia/Ho_Chi_Minh,America/New_York,0,0
Ho Chi Minh City,Ponta Delgada,Vietnam,Portugal (Azores),Asia/Ho_Chi_Minh,Atlantic/Azores,0,60
Ho Chi Minh City,Port Louis,Vietnam,Mauritius,Asia/Ho_Chi_Minh,Indian/Mauritius,300,300
Ho Chi Minh City,Porto,Vietnam,Portugal,Asia/Ho_Chi_Minh,Europe/Lisbon,60,120
Ho Chi Minh City,Poznan,Vietnam,Poland,Asia/Ho_Chi_Minh,Europe/Warsaw,120,180
Ho Chi Minh City,Prague,Vietnam,Czechia,Asia/Ho_Chi_Minh,Europe/Prague,120,180
Ho Chi Minh City,Praia,Vietnam,Cape Verde,Asia/Ho_Chi_Minh,Atlantic/Cape_Verde,0,0
Ho Chi Minh City,Pune,Vietnam,India,Asia/Ho_Chi_Minh,Asia/Kolkata,390,390
Ho Chi Minh City,Qingdao,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Quito,Vietnam,Ecuador,Asia/Ho_Chi_Minh,America/Guayaquil,0,0
Ho Chi Minh City,Riga,Vietnam,Latvia,Asia/Ho_Chi_Minh,Europe/Riga,180,240
Ho Chi Minh City,Rio de Janeiro,Vietnam,Brazil,Asia/Ho_Chi_Minh,America/Sao_Paulo,0,0
Ho Chi Minh City,Riyadh,Vietnam,Saudi Arabia,Asia/Ho_Chi_Minh,Asia/Riyadh,240,240
Ho Chi Minh City,Rome,Vietnam,Italy,Asia/Ho_Chi_Minh,Europe/Rome,120,180
Ho Chi Minh City,Rotterdam,Vietnam,Netherlands,Asia/Ho_Chi_Minh,Europe/Amsterdam,120,180
Ho Chi Minh City,San Diego,Vietnam,US,Asia/Ho_Chi_Minh,America/Los_Angeles,0,0
Ho Chi Minh City,San Francisco,Vietnam,US,Asia/Ho_Chi_Minh,America/Los_Angeles,0,0
Ho Chi Minh City,San Jose (CA),Vietnam,US,Asia/Ho_Chi_Minh,America/Los_Angeles,0,0
Ho Chi Minh City,San José (Costa Rica),Vietnam,Costa Rica,Asia/Ho_Chi_Minh,America/Costa_Rica,0,0
Ho Chi Minh City,San Salvador,Vietnam,El Salvador,Asia/Ho_Chi_Minh,America/El_Salvador,0,0
Ho Chi Minh City,Santiago,Vietnam,Chile,Asia/Ho_Chi_Minh,America/Santiago,0,0
Ho Chi Minh City,Santo Domingo,Vietnam,Dominican Republic,Asia/Ho_Chi_Minh,America/Santo_Domingo,0,0
Ho Chi Minh City,Sao Paulo,Vietnam,Brazil,Asia/Ho_Chi_Minh,America/Sao_Paulo,0,0
Ho Chi Minh City,Seattle,Vietnam,US,Asia/Ho_Chi_Minh,America/Los_Angeles,0,0
Ho Chi Minh City,Seoul,Vietnam,South Korea,Asia/Ho_Chi_Minh,Asia/Seoul,360,360
Ho Chi Minh City,Shanghai,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Shenyang,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Shenzhen,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Singapore,Vietnam,Singapore,Asia/Ho_Chi_Minh,Asia/Singapore,420,420
Ho Chi Minh City,Sofia,Vietnam,Bulgaria,Asia/Ho_Chi_Minh,Europe/Sofia,180,240
Ho Chi Minh City,St Louis,Vietnam,US,Asia/Ho_Chi_Minh,America/Chicago,0,0
Ho Chi Minh City,St. John's,Vietnam,Canada,Asia/Ho_Chi_Minh,America/St_Johns,0,0
Ho Chi Minh City,Stockholm,Vietnam,Sweden,Asia/Ho_Chi_Minh,Europe/Stockholm,120,180
Ho Chi Minh City,Stuttgart,Vietnam,Germany,Asia/Ho_Chi_Minh,Europe/Berlin,120,180
Ho Chi Minh City,Surabaya,Vietnam,Indonesia,Asia/Ho_Chi_Minh,Asia/Jakarta,480,480
Ho Chi Minh City,Suva,Vietnam,Fiji,Asia/Ho_Chi_Minh,Pacific/Fiji,180,180
Ho Chi Minh City,Suzhou,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Sydney,Vietnam,Australia,Asia/Ho_Chi_Minh,Australia/Sydney,240,300
Ho Chi Minh City,Taipei,Vietnam,Taiwan,Asia/Ho_Chi_Minh,Asia/Taipei,420,420
Ho Chi Minh City,Taiyuan,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Tampa,Vietnam,US,Asia/Ho_Chi_Minh,America/New_York,0,0
Ho Chi Minh City,Tbilisi,Vietnam,Georgia,Asia/Ho_Chi_Minh,Asia/Tbilisi,300,300
Ho Chi Minh City,Tegucigalpa,Vietnam,Honduras,Asia/Ho_Chi_Minh,America/Tegucigalpa,0,0
Ho Chi Minh City,Tehran,Vietnam,Iran,Asia/Ho_Chi_Minh,Asia/Tehran,270,270
Ho Chi Minh City,Tel Aviv,Vietnam,Israel,Asia/Ho_Chi_Minh,Asia/Jerusalem,180,240
Ho Chi Minh City,Tianjin,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Tirana,Vietnam,Albania,Asia/Ho_Chi_Minh,Europe/Tirane,120,180
Ho Chi Minh City,Tokyo,Vietnam,Japan,Asia/Ho_Chi_Minh,Asia/Tokyo,360,360
Ho Chi Minh City,Toronto,Vietnam,Canada,Asia/Ho_Chi_Minh,America/Toronto,0,0
Ho Chi Minh City,Tunis,Vietnam,Tunisia,Asia/Ho_Chi_Minh,Africa/Tunis,120,120
Ho Chi Minh City,Turin,Vietnam,Italy,Asia/Ho_Chi_Minh,Europe/Rome,120,180
Ho Chi Minh City,Valencia,Vietnam,Spain,Asia/Ho_Chi_Minh,Europe/Madrid,120,180
Ho Chi Minh City,Vancouver,Vietnam,Canada,Asia/Ho_Chi_Minh,America/Vancouver,0,0
Ho Chi Minh City,Vienna,Vietnam,Austria,Asia/Ho_Chi_Minh,Europe/Vienna,120,180
Ho Chi Minh City,Warsaw,Vietnam,Poland,Asia/Ho_Chi_Minh,Europe/Warsaw,120,180
Ho Chi Minh City,Washington DC,Vietnam,US,Asia/Ho_Chi_Minh,America/New_York,0,0
Ho Chi Minh City,Wellington,Vietnam,New Zealand,Asia/Ho_Chi_Minh,Pacific/Auckland,120,180
Ho Chi Minh City,Wroclaw,Vietnam,Poland,Asia/Ho_Chi_Minh,Europe/Warsaw,120,180
Ho Chi Minh City,Wuhan,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Xiamen,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Xian,Vietnam,China,Asia/Ho_Chi_Minh,Asia/Shanghai,420,420
Ho Chi Minh City,Yangon,Vietnam,Myanmar,Asia/Ho_Chi_Minh,Asia/Yangon,450,450
Ho Chi Minh City,Yuzhno-Sakhalinsk,Vietnam,Russia,Asia/Ho_Chi_Minh,Asia/Sakhalin,240,240
